Pt1,Pt2,Pt3,F1,F2,F3,Error
45,47,43,[1.8775338249922655],[1.8775338249922655],[2.6024706592608955],8171388.206675777
45,13,43,[2.0],[2.0],[2.0],30796401.244506583
45,14,43,[1.9452025792014123],[1.9452025792014123],[1.9452025792014123],19525785.175733734
45,35,43,[2.0],[2.0],[2.0],34051331.366535656
45,16,43,[2.0],[2.0],[2.0],26663747.41116369
45,3,43,[2.0],[2.0],[2.0],44244877.13378989
45,10,43,[2.33583022862894],[1.96268553015234],[1.96268553015234],1725212.5778221914
45,23,43,[2.0],[2.0],[2.0],39942219.579488836
45,21,43,[2.0],[2.0],[2.0],40768861.8361075
45,49,43,[2.0],[2.0],[2.0],23460275.388820373
45,1,43,[2.0],[2.0],[2.0],44318124.1763919
45,4,43,[2.0],[2.0],[2.0],42513839.45650042
45,22,43,[2.0],[2.0],[2.0],41669738.776817255
45,28,43,[2.0],[2.0],[2.0],6441695.0592482565
45,18,43,[1.944221602295945],[1.944221602295945],[1.944221602295945],15508592.026244747
45,2,43,[1.879425380813264],[1.879425380813264],[1.879425380813264],4810782.136059863
45,29,43,[2.0],[2.0],[2.0],5900007.52509293
45,15,43,[1.879945577595249],[1.879945577595249],[2.5083844323412783],8170131.467087112
45,48,43,[2.0],[2.0],[2.0],24356886.27140074
45,32,43,[2.349065262965943],[1.9612149707815618],[1.9612149707815618],1598538.3053112717
45,20,43,[2.0],[2.0],[2.0],23317286.821368907
45,25,43,[2.0],[2.0],[2.0],42608671.828689285
45,19,43,[1.9420548750804627],[1.9420548750804627],[1.9420548750804627],13483918.919917682
45,17,43,[1.891423819783405],[1.891423819783405],[2.455821718512757],7430501.536200797
45,5,43,[1.9027320252163766],[1.9027320252163766],[1.9027320252163766],6302521.464089662
45,24,43,[2.0],[2.0],[2.0],41232250.427692465
45,26,43,[2.0],[2.0],[2.0],40792255.690183155
45,0,43,[2.0],[2.0],[2.0],41490005.48499875
9,46,43,[2.0],[2.0],[2.0],6127884.067111293
9,11,43,[2.0],[2.0],[2.0],55924235.2411941
9,41,43,[1.8],[1.8],[1.8],2934268.863072846
9,7,43,[2.0],[2.0],[2.0],56239230.82188342
9,36,43,[2.0],[2.0],[2.0],103025344.98966636
9,27,43,[2.0],[2.0],[2.0],60530302.925756365
9,30,43,[2.0],[2.0],[2.0],55847823.677043535
9,31,43,[2.0],[2.0],[2.0],55097641.387462005
9,42,43,[2.0],[2.0],[2.0],99180806.72137935
9,37,43,[2.0],[2.0],[2.0],97380617.96125348
9,47,43,[2.0],[2.0],[2.0],6261130.703457493
9,13,43,[12.708951660311785],[10.597629877102133],[0.03039447661195555],384.87397670522836
