Pt1,Pt2,Pt3,F1,F2,F3,Error
5,4,1,[1.8246648986513507],[1.8914689101993478],[1.9159271427993079],355518.27932724165
5,49,1,[1.4895395619191287e-08],[0.00536248977036307],[0.0007230913358902241],999.5551437921549
5,27,1,[2.0],[2.0],[2.0],1344780.3344921293
5,30,1,[2.0],[2.0],[2.0],1341301.7167297767
5,44,1,[2.0],[2.0],[2.0],186058.8792764788
5,48,1,[2.0],[2.0],[2.0],227358.24984773458
5,15,1,[2.282798860446836],[1.968577904394796],[2.282798860446836],1704736.5578804128
5,45,1,[2.0],[2.0],[2.0],142620.86004686676
5,31,1,[4.610773026203919e-10],[2.6230893398967062e-06],[9.036674731757902e-07],1000.0000015881712
5,28,1,[2.9547683827963964e-06],[1.2342612597409036e-08],[7.005005015080433e-07],1000.0000029815718
5,26,1,[1.4081621303426983e-07],[0.009714646014521818],[1.5805258790393464e-07],1005.394108639149
5,47,1,[2.0],[2.0],[2.0],125282.86026091097
5,8,1,[2.0],[2.0],[2.0],115455.0505012036
5,34,1,[2.0],[2.0],[2.0],480894.0415567666
5,37,1,[2.0],[2.0],[2.0],638539.070287922
5,10,1,[0.0],[0.0045407106807425655],[0.0],999.7451164221053
5,36,1,[6.411449831763727e-06],[0.0],[0.0],1000.0000082589692
5,7,1,[0.0],[0.04123086850292194],[0.0],996.7379486275485
5,32,1,[0.0],[0.0],[0.0],1000.0
5,6,1,[2.121273480527161],[2.159985985999956],[2.036009932331508],169024.06788634608
5,17,1,[2.0],[2.0],[2.0],1158624.214683033
5,21,1,[0.0],[0.0],[4.0782539906942294e-08],999.9999934267277
5,25,1,[2.0],[2.0],[2.0],2082172.8210874782
5,12,1,[2.0],[2.0],[2.0],131735.05948840984
5,42,1,[2.0],[2.0],[2.0],5349395.329962007
5,43,1,[1.9601871802806576],[1.9601871802806576],[1.9601871802806576],607090.5529624098
5,14,1,[2.0],[2.0],[2.0],233263.98167201527
5,20,1,[2.0],[2.0],[2.0],819782.5436144036
5,24,1,[2.0],[2.0],[2.0],2402359.2684973604
5,13,1,[4.191732098382287e-09],[0.002301014399333296],[3.983910359647197e-09],999.8849520022432
5,33,1,[3.264550349243835e-09],[1.8463027101850783e-06],[0.0],999.9999359503194
5,9,1,[2.0],[2.0],[2.0],132300.18811217183
5,22,1,[3.545162007075229e-08],[0.0],[0.0],1000.0000008744335
5,35,1,[2.0],[2.0],[2.0],589353.758418277
5,39,1,[2.0],[2.0],[2.0],459416.27393970836
5,38,1,[7.28640950290939e-07],[1.823701505007001e-08],[5.055401615173651e-06],999.9999870859714
5,19,1,[0.0],[0.0],[0.0],999.9999997420879
5,40,1,[2.0],[2.0],[2.0],201717.00913912762
5,23,1,[2.0],[2.0],[2.0],1009260.8575119548
5,41,1,[2.569399169738848e-07],[0.0],[0.0],999.9999555991391
46,16,1,[0.00016967566058284062],[1.9999999990065856e-08],[7.216281064369456e-19],999.9721791720373
46,0,1,[2.0],[2.0],[2.0],1396025.320953003
46,29,1,[2.0],[2.0],[2.0],150643.49833279758
46,18,1,[2.0],[2.0],[2.0],9043454.02158045
46,11,1,[2.0],[2.0],[2.0],5516254.92685423
46,4,1,[0.002386774449441277],[0.0],[1.2837715573478158e-10],999.7971307551592
46,49,1,[2.0],[2.0],[2.0],3262103.0485799084
46,27,1,[4.497180008012589],[6.048209463395963],[7.971288628299411e-10],703.1782212326467
46,30,1,[4.488437046708694],[6.045283273852971],[1.2688516070963133e-12],703.8169197747002
46,44,1,[2.0],[2.0],[2.0],2773667.9044967443
46,48,1,[2.0],[2.0],[2.0],3181559.046067753
46,15,1,[1.8996728727367878],[1.8996728727367878],[2.9029441453689095],7418679.607686483
46,45,1,[1.8],[1.8],[3.8],1706761.2530352965
46,31,1,[2.843769296263049],[5.035050134815638],[0.0],825.2067850353503
46,28,1,[2.925513911404263],[5.105822760550269],[0.0],819.1828847807146
46,26,1,[2.0],[2.0],[2.0],161008.11011803476
46,47,1,[1.9017523156495137],[1.9017523156495137],[2.339488744666939],1509287.068698164
46,8,1,[2.0],[2.0],[2.0],1679598.5130914557
46,34,1,[2.0],[2.0],[2.0],172659.51058750533
46,37,1,[1.7832100342494792],[3.9011714583708237],[9.78506814868101e-09],901.617209905688
46,10,1,[2.0],[2.0],[2.0],2436225.5562975
46,36,1,[3.1320879321648256],[5.275281221058162],[0.0],803.9405525291295
46,7,1,[2.0],[2.0],[2.0],1281381.1808987167
46,32,1,[2.0],[2.0],[2.0],127281.90441112043
46,6,1,[2.0],[2.0],[2.0],621291.0441059553
46,17,1,[2.0],[2.0],[2.0],8194602.645179539
46,21,1,[2.0],[2.0],[2.0],642147.2692781489
