Pt1,Pt2,Pt3,F1,F2,F3,Error
28,13,0,[2.0],[2.0],[2.0],37376576.210660584
28,17,0,[2.0],[2.0],[2.0],7095608.452619798
28,21,0,[2.0],[2.0],[2.0],6847753.818038875
28,20,0,[1.9602],[1.9602],[2.1582000000000003],5757006.879569068
28,16,0,[2.0],[2.0],[2.0],6747004.218120261
28,31,0,[2.0],[2.0],[2.0],6536560.151305172
28,33,0,[1.8849035924014395],[1.8849035924014395],[2.37178615966277],617516.6516085262
28,36,0,[2.0],[2.0],[2.0],5632949.96542453
28,44,0,[2.0],[2.0],[2.0],6212732.967484691
28,41,0,[1.9504495646098057],[1.9504495646098057],[2.4459539185117483],1769306.204109169
28,37,0,[3.1838186200837932],[4.574098580833092],[5.734294033470153],802.9288215121835
28,34,0,[1.965724321612034],[1.965724321612034],[2.308481105491694],1407342.8516484404
28,43,0,[2.0],[2.0],[2.0],5454130.010565192
28,38,0,[2.0],[2.0],[2.0],4938561.283299087
28,40,0,[2.0],[2.0],[2.0],4934347.993074916
28,29,0,[2.0],[2.0],[2.0],7281423.328169426
28,12,0,[2.0],[2.0],[2.0],27408120.93777249
28,39,0,[2.0],[2.0],[2.0],4833353.576967771
28,42,0,[2.0],[2.0],[2.0],4984459.250077631
28,35,0,[1.9644402328404056],[1.9644402328404056],[2.32003790443635],958452.3779523467
14,7,0,[2.0],[2.0],[2.0],322444797.4418837
14,46,0,[2.0],[2.0],[2.0],174475622.55446815
14,15,0,[2.0],[2.0],[2.0],91238099.25248085
14,23,0,[2.0],[2.0],[2.0],134947584.49504736
14,24,0,[2.0],[2.0],[2.0],134534001.7273663
14,22,0,[0.0008107251089337665],[0.0012912464867811681],[3.2800405348704286e-18],999.921600803153
14,9,0,[2.0],[2.0],[2.0],339074049.25008094
14,8,0,[3.465366128359552e-15],[3.6268863841144093e-09],[0.0],999.9999993833176
14,19,0,[2.0],[2.0],[2.0],80301881.47357386
14,48,0,[2.0],[2.0],[2.0],104520038.5770288
14,10,0,[2.0],[2.0],[2.0],339957186.8603578
14,30,0,[1.9182005377080074],[2.7361951606279336],[1.9182005377080074],11859831.223715298
14,32,0,[0.1571707584709678],[0.16041519007868127],[1.2361856746224588e-09],988.0530542120277
14,26,0,[1.9224688996957287],[2.697779902738443],[1.9224688996957287],25169894.462450486
14,11,0,[2.0],[2.0],[2.0],325855821.13959664
14,18,0,[2.0],[2.0],[2.0],63337114.00531601
14,13,0,[2.0],[2.0],[2.0],353510845.98576
14,17,0,[2.0],[2.0],[2.0],38960533.01318044
14,21,0,[2.0],[2.0],[2.0],44648845.85969892
14,20,0,[2.0],[2.0],[2.0],36801399.31258719
14,16,0,[2.0],[2.0],[2.0],34669743.17260409
14,31,0,[0.0038437726075617154],[0.006603538881217471],[0.0011268857279582308],999.6826684195623
14,33,0,[0.05223757226866175],[0.055634640278699396],[2.641603791994365e-11],996.6102556782408
14,36,0,[2.0],[2.0],[2.0],13142822.900254553
14,44,0,[1.9151255643518879],[2.76386992083301],[1.9151255643518879],6627210.394589992
14,41,0,[2.0],[2.0],[2.0],19678527.19039969
14,37,0,[1.864738304834337],[2.6051726128764354],[1.864738304834337],1715215.000158821
14,34,0,[1.7134793409136322],[2.6026102602927637],[1.7134793409136322],722299.2741670008
14,43,0,[2.0],[2.0],[2.0],27178447.080269776
14,38,0,[2.0],[2.0],[2.0],14404942.705535693
14,40,0,[14.205299590877368],[13.17761225504149],[0.0],106.06220889973416
14,29,0,[1.9179181240422591],[2.7387368836196684],[1.9179181240422591],14472883.451236032
14,12,0,[2.0],[2.0],[2.0],304530052.47181517
14,39,0,[2.0],[2.0],[2.0],15692581.96036283
14,42,0,[1.8706456851022903],[2.7250836890211394],[1.8706456851022903],1657283.2727966076
14,35,0,[2.0],[2.0],[2.0],14830879.194801085
7,46,0,[2.0],[2.0],[2.0],169010957.04151958
7,15,0,[2.0],[2.0],[2.0],87746501.0148762
7,23,0,[2.0],[2.0],[2.0],130367374.74422757
7,24,0,[2.0],[2.0],[2.0],129967018.12183999
7,22,0,[2.0],[2.0],[2.0],101664372.97142471
7,9,0,[2.0],[2.0],[2.0],330426108.8282395
7,8,0,[2.0],[2.0],[2.0],307376135.114827
7,19,0,[2.0],[2.0],[2.0],77104472.9662284
7,48,0,[2.0],[2.0],[2.0],100683441.01735015
7,10,0,[2.0],[2.0],[2.0],331294170.8625736
7,30,0,[0.0011841188014089605],[0.001609842234480362],[2.4689817282242847e-09],999.9269293664742
7,32,0,[2.0],[2.0],[2.0],18667900.754982516
7,26,0,[1.9267509880121494],[2.6592411078906553],[1.9267509880121494],24706478.02808321
7,11,0,[2.0],[2.0],[2.0],317435105.76146704
7,18,0,[2.0],[2.0],[2.0],60612249.506095596
7,13,0,[2.0],[2.0],[2.0],344618066.1105352
7,17,0,[2.0],[2.0],[2.0],37011327.244998805
7,21,0,[1.9218762907821811],[2.703113382960369],[1.9218762907821811],12869510.087299615
7,20,0,[2.0],[2.0],[2.0],34922664.037891574
7,16,0,[2.0],[2.0],[2.0],32861406.44254291
7,31,0,[0.0042633562591523],[0.006361246572707458],[0.0006172571497335358],999.6864589951854
7,33,0,[1.9962387294128185],[3.8338514352846333],[1.9962387294128185],673410.5332389885
7,36,0,[1.7425140266008747],[3.4313332461213113],[1.7425140266008747],130312.39324602208
7,44,0,[2.0],[2.0],[2.0],29369275.4724022
7,41,0,[2.0],[2.0],[2.0],18415365.156989954
7,37,0,[1.7922329018468475],[3.1296345542099253],[1.7922329018468475],218776.98971825046
7,34,0,[2.0],[2.0],[2.0],14807038.311365057
7,43,0,[2.0],[2.0],[2.0],25621190.436452944
7,38,0,[2.0],[2.0],[2.0],13369588.81303427
7,40,0,[1.830086754971414],[1.5842000896283042],[3.340346120431046e-08],929.023531649486
7,29,0,[1.9229616767098936],[2.693344909610957],[1.9229616767098936],14196900.316904236
7,12,0,[2.0],[2.0],[2.0],296482502.1225977
7,39,0,[2.0],[2.0],[2.0],14596430.487199677
7,42,0,[0.001058104664358439],[0.0010825305073142812],[1.1303328449774443e-07],999.9869334375671
7,35,0,[0.1162334736400114],[0.11562400317005568],[0.0],994.3747442848456
46,15,0,[1.8675692852079744],[1.8675692852079744],[1.8675692852079744],13747020.224778311
46,23,0,[1.9047290192171098],[1.9047290192171098],[1.9047290192171098],23047850.349019375
46,24,0,[2.0],[2.0],[2.0],68693156.0049437
46,22,0,[2.0],[2.0],[2.0],52644230.67418942
46,9,0,[2.0],[2.0],[2.0],179711847.2297524
46,8,0,[2.0],[2.0],[2.0],164643616.0305993
46,19,0,[2.0],[2.0],[2.0],39306929.75728903
46,48,0,[1.9186687040060295],[1.9186687040060295],[1.9186687040060295],18021545.10397252
46,10,0,[2.0],[2.0],[2.0],180282506.01057708
46,30,0,[2.0],[2.0],[2.0],12191113.55611987
46,32,0,[1.9639058473456343],[2.324847373889291],[1.9639058473456343],3806886.8071973277
46,26,0,[2.0],[2.0],[2.0],24101861.09846124
46,11,0,[2.0],[2.0],[2.0],171198939.0796897
46,18,0,[2.0],[2.0],[2.0],29752589.224183023
46,13,0,[2.0],[2.0],[2.0],189069277.606552
46,17,0,[1.960376564640563],[2.356610918234932],[1.960376564640563],9527054.508476075
46,21,0,[2.0],[2.0],[2.0],20658876.6694843
46,20,0,[2.0],[2.0],[2.0],16605013.14026138
46,16,0,[2.0],[2.0],[2.0],15300295.054190284
46,31,0,[2.0],[2.0],[2.0],10146364.770640187
46,33,0,[1.8194932884089539],[2.8323833328846013],[1.8184081136299446],633697.5529380031
46,36,0,[1.9698373881093807],[2.2714635070155733],[1.9698373881093807],1001199.5760526459
46,44,0,[2.0],[2.0],[2.0],12894461.985397879
46,41,0,[2.0],[2.0],[2.0],6188187.6965709245
46,37,0,[2.0],[2.0],[2.0],2457291.1937872344
46,34,0,[1.8364779517525314],[3.275678434227218],[2.0918803135211204],582765.2639180294
46,43,0,[2.0],[2.0],[2.0],10148947.958195668
46,38,0,[1.967100820216272],[2.2960926180535504],[1.967100820216272],891538.2241023502
46,40,0,[2.0],[2.0],[2.0],4550370.421767853
46,29,0,[2.0],[2.0],[2.0],13912677.714088816
46,12,0,[2.0],[2.0],[2.0],157581651.8260999
46,39,0,[2.0],[2.0],[2.0],3376941.237143869
46,42,0,[2.0],[2.0],[2.0],9065741.131012464
46,35,0,[3.3362189232320026e-11],[0.09523099691107205],[0.08603704702351996],996.1776111737868
15,23,0,[2.0],[2.0],[2.0],32781054.84839773
15,24,0,[2.0],[2.0],[2.0],33037314.816973355
15,22,0,[2.0],[2.0],[2.0],24715651.472103696
15,9,0,[2.0],[2.0],[2.0],94600551.25017484
15,8,0,[2.0],[2.0],[2.0],84969386.14904815
15,19,0,[2.0],[2.0],[2.0],18391742.78377272
15,48,0,[2.0],[2.0],[2.0],24607067.55485053
15,10,0,[2.0],[2.0],[2.0],94967969.32418665
15,30,0,[2.0],[2.0],[2.0],6479821.033158258
15,32,0,[2.0],[2.0],[2.0],3696253.370212837
15,26,0,[2.0],[2.0],[2.0],11848364.791218176
15,11,0,[2.0],[2.0],[2.0],89142297.20719816
15,18,0,[2.0],[2.0],[2.0],13640523.390819047
15,13,0,[2.0],[2.0],[2.0],100648567.57296558
15,17,0,[2.0],[2.0],[2.0],8991744.48133543
15,21,0,[1.974449509296048],[1.974449509296048],[1.974449509296048],7427259.9681565445
15,20,0,[2.0],[2.0],[2.0],8335845.850177491
15,16,0,[2.0],[2.0],[2.0],7664538.604637436
15,31,0,[2.0],[2.0],[2.0],5204559.990908083
15,33,0,[0.007635930088320584],[0.042984431536993835],[0.04307234652158875],997.1759188758438
15,36,0,[2.0],[2.0],[2.0],1319718.0666709645
15,44,0,[2.0],[2.0],[2.0],6327364.538865752
15,41,0,[2.0],[2.0],[2.0],3045502.633733505
15,37,0,[2.0],[2.0],[2.0],1139492.5457212133
15,34,0,[2.0],[2.0],[2.0],1926584.2307605403
15,43,0,[2.0],[2.0],[2.0],4739758.295401316
15,38,0,[1.9042217792162441],[2.471658352789536],[2.662003987053803],372312.379830303
15,40,0,[1.9027137284442948],[1.9472931332260355],[2.0523902667421283],452347.7290978132
15,29,0,[1.9174619379509787],[1.9174619379509787],[2.3349817833570605],5133233.059059456
15,12,0,[2.0],[2.0],[2.0],80504987.27407621
15,39,0,[2.0],[2.0],[2.0],1458945.271311411
15,42,0,[1.9761750436882775],[1.9761750436882775],[1.9761750436882775],3096728.0841345605
15,35,0,[1.895600101904874],[2.7481243250879652],[2.9395990828561342],504635.26944148034
23,24,0,[2.0],[2.0],[2.0],50860910.82171479
23,22,0,[2.0],[2.0],[2.0],38528903.06309521
23,9,0,[2.0],[2.0],[2.0],139344483.74849132
23,8,0,[2.0],[2.0],[2.0],126713379.54443198
23,19,0,[2.0],[2.0],[2.0],28477678.049852952
23,48,0,[2.0],[2.0],[2.0],38084716.25263873
23,10,0,[2.0],[2.0],[2.0],139824139.65584055
23,30,0,[2.0],[2.0],[2.0],8692282.925219098
23,32,0,[1.98],[2.18],[1.98],3435361.574595944
23,26,0,[2.0],[2.0],[2.0],17318617.096912008
23,11,0,[1.8],[1.8],[1.8],36122846.099576354
23,18,0,[1.9546285634150389],[1.9546285634150389],[1.9546285634150389],8229658.713501884
23,13,0,[2.0],[2.0],[2.0],147220930.68993193
23,17,0,[2.0],[2.0],[2.0],12805173.48343988
23,21,0,[2.0],[2.0],[2.0],14757143.306649039
