Pt1,Pt2,Pt3,F1,F2,F3,Error
30,16,9,[2.0],[2.0],[2.0],4049792.581526459
34,32,9,[2.0],[2.0],[2.0],95493169.14213093
34,12,9,[2.0],[2.0],[2.0],95591918.86921956
34,10,9,[2.0],[2.0],[2.0],78473112.93579507
34,6,9,[2.0],[2.0],[2.0],99937675.07165098
34,22,9,[2.0],[2.0],[2.0],139473627.7006128
34,31,9,[2.0],[2.0],[2.0],92245051.66008398
34,38,9,[2.0],[2.0],[2.0],118509765.45507361
34,40,9,[2.0],[2.0],[2.0],119636771.93301725
34,1,9,[2.0],[2.0],[2.0],119883120.6803592
34,39,9,[1.7525217166541147],[1.7525217166541147],[1.7525217166541147],12400975.791807676
34,47,9,[2.0],[2.0],[2.0],9635219.82058021
34,5,9,[1.7999761291612904],[1.7999761291612904],[1.7999761291612904],10149859.013916237
34,3,9,[2.0],[2.0],[2.0],112053816.31301352
34,46,9,[2.0],[2.0],[2.0],8514207.309408726
34,44,9,[2.0],[2.0],[2.0],8035981.006331282
34,41,9,[2.0],[2.0],[2.0],113769004.55222666
34,33,9,[2.0],[2.0],[2.0],139895787.17704096
34,27,9,[2.0],[2.0],[2.0],97035731.95603126
34,23,9,[2.0],[2.0],[2.0],145350457.35701856
34,36,9,[2.0],[2.0],[2.0],130860511.25674109
34,42,9,[2.0],[2.0],[2.0],109055533.83796804
34,49,9,[0.07687815100390921],[14.906864035857744],[14.066662003778726],176.804854520855
34,4,9,[2.0],[2.0],[2.0],105667945.80429314
34,37,9,[2.0],[2.0],[2.0],137921941.10494283
34,45,9,[2.0],[2.0],[2.0],7833935.523597693
34,43,9,[2.0],[2.0],[2.0],118339225.15266189
34,21,9,[2.0],[2.0],[2.0],150427290.7687492
34,19,9,[2.0],[2.0],[2.0],9016198.667028211
34,15,9,[2.0],[2.0],[2.0],8233570.281548577
34,48,9,[1.9046116602914773],[2.858495057376704],[1.9046116602914773],100465.85270498387
34,35,9,[2.0],[2.0],[2.0],138598935.50005883
34,2,9,[2.0],[2.0],[2.0],103257483.04595034
34,14,9,[2.0],[2.0],[2.0],7512960.435211577
34,28,9,[2.0024043107470777],[0.0],[0.0],9885882.542390317
34,17,9,[2.0],[2.0],[2.0],10138756.06143249
34,13,9,[2.0],[2.0],[2.0],7202662.793339782
34,29,9,[2.0],[2.0],[2.0],96551171.8562411
34,24,9,[2.0],[2.0],[2.0],140270587.86934453
34,20,9,[2.0],[2.0],[2.0],9628243.951204587
34,25,9,[2.0],[2.0],[2.0],140207845.29744658
34,18,9,[2.0],[2.0],[2.0],9687340.599888612
34,0,9,[2.0],[2.0],[2.0],109613667.408316
34,26,9,[2.0],[2.0],[2.0],151452366.83735952
34,16,9,[1.8],[3.8],[1.8],3939982.3044052343
32,12,9,[0.0],[0.0],[0.0010548659371087496],999.9103362963815
32,10,9,[2.0],[2.0],[2.0],73983241.4806019
32,6,9,[1.5162322050905946e-08],[2.1057704779076585e-14],[0.0008517153291189151],999.9137415341451
32,22,9,[2.0],[2.0],[2.0],96156443.72894916
32,31,9,[2.0],[2.0],[2.0],88233306.11826389
32,38,9,[2.0],[2.0],[2.0],71628614.9869684
32,40,9,[2.0],[2.0],[2.0],72380455.7685885
32,1,9,[2.0],[2.0],[2.0],73188296.76722161
32,39,9,[2.0],[2.0],[2.0],72040030.927095
32,47,9,[1.8934696239939477],[2.9587733840544708],[1.8934696239939477],476239.90188692056
32,5,9,[2.0],[2.0],[2.0],66714534.71085506
32,3,9,[2.0],[2.0],[2.0],68207288.78795564
32,46,9,[2.0],[2.0],[2.0],3496783.931089723
32,44,9,[0.002982029392738081],[13.54541068325703],[14.168916178430587],121.55865164491105
32,41,9,[1.8],[1.8],[1.8],11435222.393304164
32,33,9,[1.77277431847289],[1.7376766415236682],[1.7376766415236682],67856565.01968683
32,27,9,[2.0],[2.0],[2.0],93195376.63799128
32,23,9,[2.0],[2.0],[2.0],100589386.38626313
32,36,9,[2.0],[2.0],[2.0],91046409.64252539
32,42,9,[1.8],[1.8],[1.8],10952070.803756565
32,49,9,[2.0],[2.0],[2.0],4145260.8446653993
32,4,9,[2.0],[2.0],[2.0],64153238.05923248
32,37,9,[2.0],[2.0],[2.0],95813391.139966
32,45,9,[1.9476232931651767],[2.47139036151341],[1.9476232931651767],659684.7127121575
32,43,9,[1.8],[1.8],[1.8],12865974.065866701
32,21,9,[3.9142276806290597e-10],[9.643414700770158e-10],[0.0013455034834699672],999.9171794125509
32,19,9,[2.0],[2.0],[2.0],3935077.2542415317
32,15,9,[2.0],[2.0],[2.0],3254531.4668930513
32,48,9,[5.907162214950113e-14],[14.323195082596627],[14.285154796508916],7.623749258320065
32,35,9,[2.0],[2.0],[2.0],96129258.24560636
32,2,9,[0.0],[0.0],[0.0],1604556.660504179
32,14,9,[0.005336610003579762],[12.625984733995574],[13.836151036954517],229.38671131692456
32,28,9,[0.0],[2.6925911041792882e-12],[0.0010548715205242355],999.9103372398592
32,17,9,[2.0],[2.0],[2.0],4934783.70877249
32,13,9,[1.9298956147158073],[2.630939467557736],[1.9298956147158073],306343.8395123406
32,29,9,[6.212319399543982e-09],[3.1490758838092073e-13],[0.001054875407809572],999.9103374387613
32,24,9,[2.0],[2.0],[2.0],98225852.61586249
32,20,9,[1.8954327055494566],[2.9411056500548898],[1.8954327055494566],420659.16928377305
32,25,9,[2.0],[2.0],[2.0],98224934.80060354
32,18,9,[2.0],[2.0],[2.0],4529820.951926343
32,0,9,[4.61039435944412e-16],[1.6606884017732483e-10],[0.0010546857358002305],999.9103372169394
32,26,9,[2.0],[2.0],[2.0],105100643.52197693
32,16,9,[1.8902459617558018],[2.9877863441977826],[1.8902459617558018],467953.0596642172
12,10,9,[2.0],[2.0],[2.0],74071957.34539673
12,6,9,[2.0],[2.0],[2.0],96307832.45325005
12,22,9,[2.0],[2.0],[2.0],96254877.66099231
12,31,9,[2.0],[2.0],[2.0],88333077.03535551
12,38,9,[1.8],[1.8],[1.8],9842175.95084475
12,40,9,[2.0],[2.0],[2.0],72458190.7145606
12,1,9,[2.0],[2.0],[2.0],73266972.64249885
12,39,9,[1.8],[1.8],[1.8],10536067.973643873
12,47,9,[2.0],[2.0],[2.0],4496983.051194839
12,5,9,[2.0],[2.0],[2.0],66789319.23224139
12,3,9,[2.0],[2.0],[2.0],68282849.10759926
12,46,9,[1.941040017943116],[2.530639838511957],[1.941040017943116],809647.89144653
12,44,9,[2.0],[2.0],[2.0],3095931.2290739864
12,41,9,[2.0],[2.0],[2.0],69050638.11120218
12,33,9,[2.0],[2.0],[2.0],97402398.26960135
12,27,9,[2.0],[2.0],[2.0],93298854.15143918
12,23,9,[2.0],[2.0],[2.0],100690617.13149515
