Pt1,Pt2,Pt3,F1,F2,F3,Error
31,35,23,[2.0],[2.0],[2.0],28445082.514893003
31,3,23,[1.8],[1.8],[3.8],3762125.1709677167
31,47,23,[2.0],[2.0],[2.0],34953943.79002294
31,27,23,[2.0],[2.0],[2.0],33388920.85223258
31,30,23,[2.0],[2.0],[2.0],37693352.076083966
31,0,23,[1.9463215256012774],[1.9463215256012774],[2.483106269588504],4810583.678745485
31,26,23,[2.0],[2.0],[2.0],25345099.175101783
31,13,23,[2.0],[2.0],[2.0],14521522.18885981
31,4,23,[1.943256106666882],[1.943256106666882],[2.510695039998061],4269228.29341978
31,7,23,[2.0],[2.0],[2.0],14592984.543588532
31,33,23,[2.0],[2.0],[2.0],26574824.472070377
44,48,23,[0.00021615517271399214],[0.0002790409358890016],[6.4091454936941375e-06],999.9985080066189
44,49,23,[2.0],[2.0],[2.0],21850499.55838498
44,32,23,[2.0],[2.0],[2.0],3377307.487201968
44,17,23,[2.0],[2.0],[2.0],52815869.382949665
44,29,23,[1.9716592462571279],[2.255066783685849],[1.9716592462571279],1614686.715456514
44,36,23,[2.0],[2.0],[2.0],4580757.912476435
44,46,23,[2.0],[2.0],[2.0],4455199.443007638
44,28,23,[1.928154530021822],[2.6466092298036017],[1.928154530021822],427245.81686441804
44,14,23,[2.0],[2.0],[2.0],23642479.140820872
44,25,23,[2.0],[2.0],[2.0],19337395.576809384
44,45,23,[2.0],[2.0],[2.0],3793025.1868200735
44,35,23,[1.9610337325501435],[2.3506964070487086],[1.9610337325501435],1840260.0167994052
44,3,23,[2.0],[2.0],[2.0],7929781.642243998
44,47,23,[2.0],[2.0],[2.0],6296327.693868926
44,27,23,[2.0],[2.0],[2.0],6229206.781260935
44,30,23,[2.0],[2.0],[2.0],3088680.5576778753
44,0,23,[1.8],[1.8],[1.8],10838166.761038158
44,26,23,[2.0],[2.0],[2.0],12971566.811973782
44,13,23,[2.0],[2.0],[2.0],40382883.55922061
44,4,23,[2.0],[2.0],[2.0],28730420.595048327
44,7,23,[1.7893186425364516],[1.9080003921314341],[1.7893186425364516],9818783.218375416
44,33,23,[2.0],[2.0],[2.0],5814355.081966865
48,49,23,[1.907255309275457],[1.907254637409094],[3.604204234530309],974904.6140181026
48,32,23,[2.0],[2.0],[2.0],22126793.841946032
48,17,23,[2.0],[2.0],[2.0],17256233.664056096
48,29,23,[2.0],[2.0],[2.0],20790867.041772123
48,36,23,[1.8492641785562431],[1.8492641785562431],[2.895555855710665],1259289.9505726965
48,46,23,[3.250967371700728e-13],[0.00947318736842732],[0.009666136882094958],999.5571405278076
48,28,23,[2.0],[2.0],[2.0],23266910.764517084
48,14,23,[2.0],[2.0],[2.0],18694624.792417984
48,25,23,[1.8033007685042894],[1.8033007685042894],[2.4879185727864277],1785760.571460431
48,45,23,[2.0],[2.0],[2.0],21681355.752369195
48,35,23,[1.8542864966154207],[1.8542864966154207],[2.6870539307593004],774435.4027864265
48,3,23,[2.0],[2.0],[2.0],22124702.038349967
48,47,23,[2.0],[2.0],[2.0],24480539.248322245
48,27,23,[2.0],[2.0],[2.0],22805293.01227657
48,30,23,[1.8],[1.8],[3.8],9924475.273015821
48,0,23,[1.9378950060982272],[1.9378950060982272],[1.9378950060982272],9083854.99079861
48,26,23,[2.0],[2.0],[2.0],19728160.453887176
48,13,23,[2.0],[2.0],[2.0],17458947.644112337
48,4,23,[8.359383845613418e-05],[3.269363295848191e-11],[0.00019639450954518135],999.9977004043143
48,7,23,[2.0],[2.0],[2.0],18384818.20258
48,33,23,[2.0],[2.0],[2.0],16040366.984018577
49,32,23,[1.8976976752786832],[1.8976976752786832],[2.920720922491852],3217029.1115772827
49,17,23,[2.0],[2.0],[2.0],20191346.053921457
49,29,23,[1.8438752284728033],[2.0463894196010717],[2.6027019740897077],861596.1688129134
49,36,23,[2.0],[2.0],[2.0],15390779.511979926
49,46,23,[1.7779330483072977],[1.9888131858381781],[2.722357396837586],803120.9809731519
49,28,23,[1.818173483135632],[2.1352244671764367],[2.716730141730807],1713197.9751620456
49,14,23,[2.0],[2.0],[2.0],19068534.039613124
49,25,23,[1.938619647150986],[1.938619647150986],[2.5524231756411258],10004959.842950324
49,45,23,[1.8327275518122301],[2.03272755181223],[2.799939222046154],1162746.8240271958
49,35,23,[2.0],[2.0],[2.0],14252938.390714489
49,3,23,[1.9311891866499027],[1.9311891866499027],[2.6192973201508756],7530281.4765009945
49,47,23,[2.0],[2.0],[2.0],21493824.645029504
49,27,23,[1.9986676118170716],[1.9986676118170716],[2.5325035291773577],1390434.2240435611
49,30,23,[1.9194924764301151],[1.9194924764301151],[2.724567712128964],3887186.9392177546
49,0,23,[2.0],[2.0],[2.0],21718071.604823865
49,26,23,[2.0],[2.0],[2.0],18495529.34679003
49,13,23,[2.0],[2.0],[2.0],19459219.143001966
49,4,23,[2.0],[2.0],[2.0],18076330.13306819
49,7,23,[2.0],[2.0],[2.0],20733166.97971247
49,33,23,[1.8595217297189153],[2.415467486810831],[2.7083586754378475],1324445.5863881595
32,17,23,[2.0],[2.0],[2.0],11701123.34273854
32,29,23,[2.0],[2.0],[2.0],32539376.3956354
32,36,23,[2.0],[2.0],[2.0],29287476.261311732
32,46,23,[2.0],[2.0],[2.0],34392420.9922651
32,28,23,[2.0],[2.0],[2.0],34665588.983268745
32,14,23,[2.0922415544349255],[1.8945029985943516],[2.5255900408676757],2793267.4970514174
32,25,23,[2.0],[2.0],[2.0],21928814.305665385
32,45,23,[2.0],[2.0],[2.0],33415065.555397265
32,35,23,[2.0],[2.0],[2.0],27134659.516530253
32,3,23,[4.924874269013792],[1.352889167133502],[5.067429700659656],299090.0802067156
32,47,23,[1.9883254860191248],[1.9883254860191248],[3.760679294127875],2126981.801806284
32,27,23,[2.0],[2.0],[2.0],31971326.80856972
32,30,23,[0.057486782572994326],[1.7878761256682268e-08],[0.05543392135406186],996.4449175917056
32,0,23,[2.0],[2.0],[2.0],14754296.69013196
32,26,23,[2.0],[2.0],[2.0],24233719.023473825
32,13,23,[2.0],[2.0],[2.0],13945138.55022136
32,4,23,[2.0],[2.0],[2.0],16214706.114944767
32,7,23,[2.2396619331900856],[1.9181203521279424],[2.4153752497863756],3357613.715329294
32,33,23,[2.0],[2.0],[2.0],25324496.325661175
17,29,23,[2.0],[2.0],[2.0],11153747.96905696
17,36,23,[2.0],[2.0],[2.0],10295770.150325283
17,46,23,[2.0],[2.0],[2.0],14150835.990515318
17,28,23,[1.962774970358403],[1.962774970358403],[2.335025266774373],5935273.899939339
17,14,23,[1.8883050250667255],[2.0883050250667257],[1.8883050250667255],9507145.021884928
17,25,23,[1.9049230271314639],[1.9049230271314639],[1.9049230271314639],10633226.090462582
17,45,23,[1.9336392085550955],[2.2471852116274085],[2.5972471230041387],3767735.1304765395
17,35,23,[2.0],[2.0],[2.0],9754115.336822687
17,3,23,[2.0],[2.0],[2.0],16249361.973432114
17,47,23,[2.0],[2.0],[2.0],16740952.480392525
17,27,23,[2.0],[2.0],[2.0],15344433.991048792
17,30,23,[2.0],[2.0],[2.0],12142801.385428203
17,0,23,[1.9125664831461202],[1.9125664831461202],[1.9125664831461202],15010883.702591058
17,26,23,[2.0],[2.0],[2.0],17695915.020062152
17,13,23,[2.0],[2.0],[2.0],27609662.641976025
17,4,23,[2.0],[2.0],[2.0],22940485.802894607
17,7,23,[2.0],[2.0],[2.0],29932630.106701273
17,33,23,[2.0],[2.0],[2.0],9316786.474866036
29,36,23,[1.8],[1.8],[3.8],264141.6363439917
29,46,23,[2.0],[2.0],[2.0],32435319.938948203
29,28,23,[2.0],[2.0],[2.0],32692442.232889105
29,14,23,[1.938519813410534],[1.938519813410534],[2.5533216793051943],4202822.651958929
29,25,23,[2.0],[2.0],[2.0],20680066.91788576
29,45,23,[2.0],[2.0],[2.0],31471975.993155967
29,35,23,[2.0],[2.0],[2.0],25446927.671575345
29,3,23,[1.8],[1.8],[3.8],4467733.705837219
29,47,23,[2.499152476898318],[1.6939223193620239],[3.5760582297642722],1152447.3451686434
29,27,23,[2.0],[2.0],[2.0],30141939.530717116
29,30,23,[2.0],[2.0],[2.0],34047505.141131766
29,0,23,[2.264357335695954],[1.916983303813391],[2.399776233796917],3188091.9017602196
29,26,23,[1.9181044020752314],[1.9181044020752314],[2.7370603813229173],2942177.863471964
29,13,23,[1.9551635683312476],[1.9551635683312476],[2.403527885018772],4976106.5884589385
29,4,23,[2.0],[2.0],[2.0],15281803.084138738
29,7,23,[2.0],[2.0],[2.0],13345005.150875475
